*******************************************************************************,
"2423399.500000000, A.D. 1922-Dec-11 00:00:00.0000, -1.820849279438465E+09, -1.513165809961842E+10, -5.243996704490401E+09,  4.881308089733409E-01,  3.751126061327283E+00,  1.467683690359905E+00,  5.376304819937129E+04,  1.611775636926199E+10, -4.054292459741237E+00,",
"2423764.500000000, A.D. 1923-Dec-11 00:00:00.0000, -1.805426701869526E+09, -1.501312249922491E+10, -5.197628654271379E+09,  4.899673693405558E-01,  3.766393320318309E+00,  1.472972045651467E+00,  5.333571562449075E+04,  1.598964528625509E+10, -4.070502191641543E+00,",
"2424130.500000000, A.D. 1924-Dec-11 00:00:00.0000, -1.789903260546249E+09, -1.489377476393343E+10, -5.150964833384823E+09,  4.918378475894644E-01,  3.781952431969230E+00,  1.478355983011726E+00,  5.290548631521398E+04,  1.586066578412336E+10, -4.087019449166251E+00,",
"2424495.500000000, A.D. 1925-Dec-11 00:00:00.0000, -1.774362860707199E+09, -1.477425908495213E+10, -5.104257648464773E+09,  4.937328430016135E-01,  3.797725502441367E+00,  1.483808261831124E+00,  5.247468323415058E+04,  1.573151426953739E+10, -4.103761423695252E+00,",
"2424860.500000000, A.D. 1926-Dec-11 00:00:00.0000, -1.758762223271527E+09, -1.465424185064628E+10, -5.057377182980858E+09,  4.956582238285858E-01,  3.813762132123969E+00,  1.489345754205157E+00,  5.204210450600956E+04,  1.560183042934948E+10, -4.120780643702449E+00,",
"2425225.500000000, A.D. 1927-Dec-11 00:00:00.0000, -1.743100377118126E+09, -1.453371462716858E+10, -5.010320711986290E+09,  4.976148195393809E-01,  3.830070139133916E+00,  1.494970871549294E+00,  5.160772054059619E+04,  1.547160539264242E+10, -4.138085278195936E+00,",
"2425591.500000000, A.D. 1928-Dec-11 00:00:00.0000, -1.727333157600503E+09, -1.441233637496666E+10, -4.962955772483002E+09,  4.996090455959242E-01,  3.846703545746404E+00,  1.500701931959962E+00,  5.117030319464525E+04,  1.534047097132795E+10, -4.155732515743458E+00,",
"2425956.500000000, A.D. 1929-Dec-11 00:00:00.0000, -1.711545692836994E+09, -1.429076139299265E+10, -4.915538298354288E+09,  5.016310113783904E-01,  3.863579966448238E+00,  1.506510232793980E+00,  5.073221126541057E+04,  1.520913431503273E+10, -4.173634820464227E+00,",
"2426321.500000000, A.D. 1930-Dec-11 00:00:00.0000, -1.695693927240672E+09, -1.416864953888381E+10, -4.867936155799939E+09,  5.036871477532406E-01,  3.880753244772916E+00,  1.512413978200649E+00,  5.029221981220472E+04,  1.507722819577715E+10, -4.191849176526336E+00,",
"2426686.500000000, A.D. 1931-Dec-11 00:00:00.0000, -1.679776767235611E+09, -1.404599130772570E+10, -4.820146291574398E+09,  5.057784642528975E-01,  3.898232533156470E+00,  1.518415935166218E+00,  4.985029551109754E+04,  1.494474262329829E+10, -4.210385131069006E+00,",
"2427052.500000000, A.D. 1932-Dec-11 00:00:00.0000, -1.663749204258803E+09, -1.392243855198769E+10, -4.772033843786224E+09,  5.079118448164743E-01,  3.916076642706023E+00,  1.524535881230856E+00,  4.940518513397570E+04,  1.481130188925963E+10, -4.229304867340546E+00,",
"2427417.500000000, A.D. 1933-Dec-11 00:00:00.0000, -1.647697660401767E+09, -1.379865628786285E+10, -4.723858477037169E+09,  5.100766885168820E-01,  3.934198220293583E+00,  1.530743473882990E+00,  4.895928545985934E+04,  1.467762452993489E+10, -4.248515594913896E+00,",
"2427782.500000000, A.D. 1934-Dec-11 00:00:00.0000, -1.631577243712625E+09, -1.367429726542466E+10, -4.675485661527838E+09,  5.122799352296716E-01,  3.952656230232622E+00,  1.537058555022718E+00,  4.851134647117781E+04,  1.454333579948402E+10, -4.268079665884125E+00,",
"2428147.500000000, A.D. 1935-Dec-11 00:00:00.0000, -1.615386723203238E+09, -1.354935070083558E+10, -4.626911954334926E+09,  5.145228650708014E-01,  3.971461788013865E+00,  1.543484514348909E+00,  4.806133039215863E+04,  1.440842437301534E+10, -4.288008689712772E+00,",
"2428513.500000000, A.D. 1936-Dec-11 00:00:00.0000, -1.599080173857946E+09, -1.342346066042164E+10, -4.577999881142784E+09,  5.168131411632655E-01,  3.990679456469076E+00,  1.550042918014635E+00,  4.760795654055064E+04,  1.427250631164885E+10, -4.308370883965806E+00,",
"2428878.500000000, A.D. 1937-Dec-11 00:00:00.0000, -1.582745384271380E+09, -1.329730352792405E+10, -4.529013049413130E+09,  5.191395907950376E-01,  4.010216301686865E+00,  1.556701544089164E+00,  4.715366196112881E+04,  1.413631222302791E+10, -4.329067567906055E+00,",
"2429243.500000000, A.D. 1938-Dec-11 00:00:00.0000, -1.566336542231280E+09, -1.317052426270483E+10, -4.479814321151197E+09,  5.215097417147120E-01,  4.030137032702076E+00,  1.563481963999332E+00,  4.669716917217091E+04,  1.399945912776694E+10, -4.350167079612403E+00,",
"2429608.500000000, A.D. 1939-Dec-11 00:00:00.0000, -1.549852247652533E+09, -1.304311054846178E+10, -4.430399792018234E+09,  5.239250081993695E-01,  4.050455098726633E+00,  1.570388243973228E+00,  4.623843506885716E+04,  1.386193410336609E+10, -4.371683437061117E+00,",
"2429974.500000000, A.D. 1940-Dec-11 00:00:00.0000, -1.533245573114949E+09, -1.291469788044464E+10, -4.380629135429487E+09,  5.263937865805361E-01,  4.071242033717478E+00,  1.577444132721144E+00,  4.577614878054219E+04,  1.372334416069245E+10, -4.393692151701178E+00,",
"2430339.500000000, A.D. 1941-Dec-11 00:00:00.0000, -1.516605762218338E+09, -1.278597472778582E+10, -4.330770138412931E+09,  5.289043178200351E-01,  4.092399075740540E+00,  1.584615526207203E+00,  4.531279014492078E+04,  1.358443273638397E+10, -4.416088419768122E+00,",
"2430704.500000000, A.D. 1942-Dec-11 00:00:00.0000, -1.499885992175911E+09, -1.265657744226484E+10, -4.280682801845193E+09,  5.314650582466738E-01,  4.113997893734799E+00,  1.591926111852968E+00,  4.484705136671978E+04,  1.344480776328118E+10, -4.438947861149363E+00,",
"2431069.500000000, A.D. 1943-Dec-11 00:00:00.0000, -1.483084651649922E+09, -1.252649183841716E+10, -4.230362661158456E+09,  5.340777795080373E-01,  4.136054716805939E+00,  1.599380688214535E+00,  4.437888284327526E+04,  1.330445437087951E+10, -4.462287358828987E+00,",
"2431435.500000000, A.D. 1944-Dec-11 00:00:00.0000, -1.466153698132465E+09, -1.239534389985863E+10, -4.179666251739258E+09,  5.367516630147675E-01,  4.158649120710104E+00,  1.607005383627181E+00,  4.390694023809412E+04,  1.316296953723734E+10, -4.486190782939239E+00,",
"2431800.500000000, A.D. 1945-Dec-11 00:00:00.0000, -1.449183920716494E+09, -1.226383497644234E+10, -4.128865806093733E+09,  5.394740117007242E-01,  4.181675909524845E+00,  1.614763966246899E+00,  4.343374898307605E+04,  1.302111036779137E+10, -4.510546520917747E+00,",
"2432165.500000000, A.D. 1946-Dec-11 00:00:00.0000, -1.432127385796335E+09, -1.213159184717577E+10, -4.077818174324971E+09,  5.422541559496764E-01,  4.205215452600916E+00,  1.622682806605639E+00,  4.295796761613840E+04,  1.287847470232653E+10, -4.535439275008049E+00,",
"2432530.500000000, A.D. 1947-Dec-11 00:00:00.0000, -1.414982234859539E+09, -1.199859802416884E+10, -4.026518208334445E+09,  5.450944007085541E-01,  4.229288062068547E+00,  1.630767919593148E+00,  4.247953854414493E+04,  1.273504527485495E+10, -4.560890185054455E+00,",
"2432896.500000000, A.D. 1948-Dec-11 00:00:00.0000, -1.397699187215403E+09, -1.186446882196783E+10, -3.974818953864753E+09,  5.480052081091432E-01,  4.253983314796184E+00,  1.639048420005469E+00,  4.199707993812794E+04,  1.259040782347386E+10, -4.586993557110995E+00,",
"2433261.500000000, A.D. 1949-Dec-11 00:00:00.0000, -1.380370671159516E+09, -1.172991931078120E+10, -3.922997364688182E+09,  5.509730955355598E-01,  4.279188814701072E+00,  1.647485620721282E+00,  4.151316577548002E+04,  1.244533400719263E+10, -4.613630162837204E+00,",
"2433626.500000000, A.D. 1950-Dec-11 00:00:00.0000, -1.362947503879949E+09, -1.159456550869241E+10, -3.870906784889675E+09,  5.540083657567370E-01,  4.304995242067019E+00,  1.656108904123587E+00,  4.102641679624956E+04,  1.229941033428014E+10, -4.640895401496573E+00,",
"2433991.500000000, A.D. 1951-Dec-11 00:00:00.0000, -1.345427519545454E+09, -1.145838806497770E+10, -3.818541228752216E+09,  5.571136607532834E-01,  4.331428235850757E+00,  1.664925804623557E+00,  4.053676548763307E+04,  1.215261656490709E+10, -4.668815902929314E+00,",
"2434357.500000000, A.D. 1952-Dec-11 00:00:00.0000, -1.327760054094208E+09, -1.132099021555772E+10, -3.765749835301331E+09,  5.603007754072673E-01,  4.358590190869902E+00,  1.673969324401520E+00,  4.004278763991706E+04,  1.200452573174275E+10, -4.697499331513009E+00,",
"2434722.500000000, A.D. 1953-Dec-11 00:00:00.0000, -1.310039292230979E+09, -1.118310164982125E+10, -3.712814577064539E+09,  5.635555638272790E-01,  4.386361551296430E+00,  1.683198455859719E+00,  3.954710894454266E+04,  1.185592499727823E+10, -4.726818937270482E+00,",
"2435087.500000000, A.D. 1954-Dec-11 00:00:00.0000, -1.292214640023132E+09, -1.104432612357519E+10, -3.659584842129360E+09,  5.668900295512641E-01,  4.414846087225869E+00,  1.692646417752294E+00,  3.904830712852353E+04,  1.170638797479899E+10, -4.756883751123812E+00,",
"2435452.500000000, A.D. 1955-Dec-11 00:00:00.0000, -1.274283530292773E+09, -1.090464064053263E+10, -3.606053584237669E+09,  5.703076421968176E-01,  4.444076216929116E+00,  1.702322518874005E+00,  3.854630205302039E+04,  1.155589063928543E+10, -4.787727377154940E+00,",
"2435818.500000000, A.D. 1956-Dec-11 00:00:00.0000, -1.256193706735618E+09, -1.076363458212603E+10, -3.552065515066168E+09,  5.738217363437758E-01,  4.474169971151007E+00,  1.712264225483378E+00,  3.803962096657855E+04,  1.140399147095892E+10, -4.819473666720784E+00,",
"2436183.500000000, A.D. 1957-Dec-11 00:00:00.0000, -1.238041217865249E+09, -1.062205322636261E+10, -3.497907957554545E+09,  5.774170116195956E-01,  4.505000223181027E+00,  1.722427948057583E+00,  3.753094469816577E+04,  1.125149416212519E+10, -4.851987820895742E+00,",
"2436548.500000000, A.D. 1958-Dec-11 00:00:00.0000, -1.219773862715433E+09, -1.047948619486544E+10, -3.443425803457725E+09,  5.811072664565928E-01,  4.536687981534867E+00,  1.732851973309847E+00,  3.701880148678525E+04,  1.109795748993740E+10, -4.885396774640013E+00,",
"2436913.500000000, A.D. 1959-Dec-11 00:00:00.0000, -1.201388572038526E+09, -1.033590578192946E+10, -3.388610654370807E+09,  5.848972561947281E-01,  4.569275760090881E+00,  1.743548424068650E+00,  3.650309491276342E+04,  1.094335254850464E+10, -4.919744580551757E+00,",
"2437279.500000000, A.D. 1960-Dec-11 00:00:00.0000, -1.182831249713050E+09, -1.019088521157755E+10, -3.333302126914690E+09,  5.888028181071067E-01,  4.602902048885580E+00,  1.754560554249515E+00,  3.598229571244698E+04,  1.078722087611734E+10, -4.955176299312419E+00,",
"2437644.500000000, A.D. 1961-Dec-11 00:00:00.0000, -1.164199910567797E+09, -1.004518630751236E+10, -3.277793226527890E+09,  5.928076899067798E-01,  4.637431734321882E+00,  1.765841805350358E+00,  3.545914323810827E+04,  1.063038370992656E+10, -4.991548581483010E+00,",
"2438009.500000000, A.D. 1962-Dec-11 00:00:00.0000, -1.145440473826441E+09, -9.898382118379858E+09, -3.221923656958653E+09,  5.969276180266497E-01,  4.673007884535959E+00,  1.777436611366946E+00,  3.493210781483979E+04,  1.047238246493183E+10, -5.029011113778281E+00,",
"2438374.500000000, A.D. 1963-Dec-11 00:00:00.0000, -1.126549221972866E+09, -9.750438756463688E+09, -3.165683279965577E+09,  6.011683760461261E-01,  4.709687472850304E+00,  1.789361044697513E+00,  3.440107169999035E+04,  1.031318184277435E+10, -5.067622792868539E+00,",
"2438740.500000000, A.D. 1964-Dec-11 00:00:00.0000, -1.107469924275857E+09, -9.600910274450199E+09, -3.108905768039458E+09,  6.055486697609420E-01,  4.747637352803246E+00,  1.801666526496595E+00,  3.386443872829475E+04,  1.015230332514587E+10, -5.107558056033707E+00,",
"2439105.500000000, A.D. 1965-Dec-11 00:00:00.0000, -1.088302699876818E+09, -9.450575910320417E+09, -3.051890125571142E+09,  6.100517883490510E-01,  4.786716469267402E+00,  1.814304304473731E+00,  3.332500988571333E+04,  9.990586626512299E+09, -5.148667208131609E+00,",
"2439470.500000000, A.D. 1966-Dec-11 00:00:00.0000, -1.068991242760370E+09, -9.298988801843138E+09, -2.994469918802194E+09,  6.146971480189399E-01,  4.827098247980642E+00,  1.827327232452836E+00,  3.278118606223549E+04,  9.827552345752916E+09, -5.191131327118892E+00,",
"2439835.500000000, A.D. 1967-Dec-11 00:00:00.0000, -1.049530942305123E+09, -9.146106664463860E+09, -2.936632670527965E+09,  6.194927393545734E-01,  4.868860129462140E+00,  1.840756602034795E+00,  3.223282058386724E+04,  9.663156511110556E+09, -5.235030271398726E+00,",
"2440201.500000000, A.D. 1968-Dec-11 00:00:00.0000, -1.029862975247985E+09, -8.991460253093502E+09, -2.878204962202139E+09,  6.244608956193153E-01,  4.912207143257170E+00,  1.854654207270251E+00,  3.167823616270963E+04,  9.496896284323206E+09, -5.280577767787586E+00,",
"2440566.500000000, A.D. 1969-Dec-11 00:00:00.0000, -1.010089652222802E+09, -8.835846893359642E+09, -2.819492094022416E+09,  6.295839034959528E-01,  4.956995099527242E+00,  1.868969555294165E+00,  3.112029788982357E+04,  9.329630598082420E+09, -5.327620456057573E+00,",
"2440931.500000000, A.D. 1970-Dec-11 00:00:00.0000, -9.901519797731091E+08, -8.678795227909731E+09, -2.760320240136320E+09,  6.348857545349444E-01,  5.003441489860929E+00,  1.883767689799340E+00,  3.055732146338977E+04,  9.160854511405775E+09, -5.376384870282486E+00,",
"2441296.500000000, A.D. 1971-Dec-11 00:00:00.0000, -9.700441325418622E+08, -8.520251242772289E+09, -2.700673709715901E+09,  6.403784079710495E-01,  5.051656563073794E+00,  1.899078510280408E+00,  2.998911988093778E+04,  8.990511962363005E+09, -5.426984585138558E+00,",
"2441662.500000000, A.D. 1972-Dec-11 00:00:00.0000, -9.497040699070725E+08, -8.359716494648968E+09, -2.640370381275294E+09,  6.460906812487434E-01,  5.101900554266412E+00,  1.914978435413991E+00,  2.941391444800496E+04,  8.818069711769119E+09, -5.479690123591049E+00,",
"2442027.500000000, A.D. 1973-Dec-11 00:00:00.0000, -9.292362886075360E+08, -8.198006457829909E+09, -2.579722011215949E+09,  6.520048528636297E-01,  5.154031348094673E+00,  1.931415756454202E+00,  2.883463476044677E+04,  8.644406030366577E+09, -5.534349545456562E+00,",
"2442392.500000000, A.D. 1974-Dec-11 00:00:00.0000, -9.085783857724452E+08, -8.034618644825990E+09, -2.518545621107131E+09,  6.581506423121873E-01,  5.208330182964408E+00,  1.948472097846931E+00,  2.824948857284433E+04,  8.468983616495913E+09, -5.591254660392997E+00,",
"2442757.500000000, A.D. 1975-Dec-11 00:00:00.0000, -8.877228055840658E+08, -7.869482158001568E+09, -2.456821017971794E+09,  6.645443972671778E-01,  5.264960139883256E+00,  1.966190789684597E+00,  2.765823100009674E+04,  8.291729055450801E+09, -5.650572955807985E+00,",
"2443123.500000000, A.D. 1976-Dec-11 00:00:00.0000, -8.666034450509745E+08, -7.702060669447443E+09, -2.394355099258407E+09,  6.712235627078308E-01,  5.324267814615943E+00,  1.984671096079032E+00,  2.705895222776514E+04,  8.112069799266286E+09, -5.712663584802907E+00,",
"2443488.500000000, A.D. 1977-Dec-11 00:00:00.0000, -8.453269502486849E+08, -7.533186524254354E+09, -2.331465946688183E+09,  6.781727171400378E-01,  5.386130328541557E+00,  2.003864535387878E+00,  2.645464229415302E+04,  7.930902238874892E+09, -5.777393621750400E+00,",
"2443853.500000000, A.D. 1978-Dec-11 00:00:00.0000, -8.238264691439682E+08, -7.362315791153269E+09, -2.267958733237352E+09,  6.854326568520200E-01,  5.450930041402602E+00,  2.023878405653067E+00,  2.584336573849775E+04,  7.747646137737227E+09, -5.845158359821284E+00,",
"2444218.500000000, A.D. 1979-Dec-11 00:00:00.0000, -8.020918134359828E+08, -7.189351957641986E+09, -2.203806588782273E+09,  6.930283286276239E-01,  5.518918350657689E+00,  2.044777163806966E+00,  2.522479006964433E+04,  7.562201817512664E+09, -5.916215047292074E+00,",
"2444584.500000000, A.D. 1980-Dec-11 00:00:00.0000, -7.800514013252362E+08, -7.013707062585701E+09, -2.138801926935163E+09,  7.010097422168493E-01,  5.590580334514634E+00,  2.066694629324180E+00,  2.459682743895049E+04,  7.373943356924812E+09, -5.991064037940436E+00,",
"2444949.500000000, A.D. 1981-Dec-11 00:00:00.0000, -7.578136970409050E+08, -6.836226136922825E+09, -2.073268427783437E+09,  7.093649572609979E-01,  5.665848103563530E+00,  2.089593306548847E+00,  2.396251453762424E+04,  7.183781133095103E+09, -6.069627177633408E+00,",
"2445314.500000000, A.D. 1982-Dec-11 00:00:00.0000, -7.353057950678877E+08, -6.656306931197940E+09, -2.006995196436063E+09,  7.181522464727647E-01,  5.745280423241079E+00,  2.113624548940928E+00,  2.331971526619398E+04,  6.991074759512416E+09, -6.152479727060093E+00,",
"2445679.500000000, A.D. 1983-Dec-11 00:00:00.0000, -7.125134035428904E+08, -6.473811645267327E+09, -1.939944901471307E+09,  7.274149037082456E-01,  5.829296617445732E+00,  2.138892778572436E+00,  2.266795638927852E+04,  6.795682363778611E+09, -6.240049646989869E+00,",
"2446045.500000000, A.D. 1984-Dec-11 00:00:00.0000, -6.893570754977661E+08, -6.288076974300000E+09, -1.871889615535229E+09,  7.372295840774603E-01,  5.918627854064423E+00,  2.165590329302162E+00,  2.200489139773642E+04,  6.596900480150455E+09, -6.333087505757640E+00,",
"2446410.500000000, A.D. 1985-Dec-11 00:00:00.0000, -6.659459281885480E+08, -6.099949248379765E+09, -1.803156343166750E+09,  7.475969383081617E-01,  6.013341703312742E+00,  2.193705554925420E+00,  2.133356563483407E+04,  6.395642079571233E+09, -6.431650163501236E+00,",
"2446775.500000000, A.D. 1986-Dec-11 00:00:00.0000, -6.421979127973571E+08, -5.908737637021307E+09, -1.733510943593874E+09,  7.586047992066896E-01,  6.114323563429026E+00,  2.223465016388143E+00,  2.065153981616688E+04,  6.191175882973536E+09, -6.536643423868931E+00,",
"2447140.500000000, A.D. 1987-Dec-11 00:00:00.0000, -6.180917011633562E+08, -5.714232772545542E+09, -1.662898779052155E+09,  7.703271229456951E-01,  6.222336230257127E+00,  2.255049888453466E+00,  1.995809785682387E+04,  5.983287213501762E+09, -6.648841798375719E+00,",
"2447506.500000000, A.D. 1988-Dec-11 00:00:00.0000, -5.935357617111254E+08, -5.515651491157206E+09, -1.591061303979177E+09,  7.828882537804818E-01,  6.338609558727823E+00,  2.288765639864948E+00,  1.925048422883443E+04,  5.771149984652507E+09, -6.769500010892775E+00,",
"2447871.500000000, A.D. 1989-Dec-11 00:00:00.0000, -5.686372750867882E+08, -5.313811783535615E+09, -1.518322942585909E+09,  7.963243528003332E-01,  6.463581381000903E+00,  2.324673861923135E+00,  1.853165415229464E+04,  5.555650149122316E+09, -6.899044980524646E+00,",
"2448236.500000000, A.D. 1990-Dec-11 00:00:00.0000, -5.432991711894058E+08, -5.107872384518277E+09, -1.444412465035612E+09,  8.107905497982620E-01,  6.598846169503560E+00,  2.363153345514925E+00,  1.779865682193084E+04,  5.335903077745113E+09, -7.039096017000701E+00,",
